Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
Tunisia,TUN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,188761904.761905,219047619.047619,230285714.285714,254285714.285714,285523809.523809,316571428.571428,406196213.425129,567176692.517292,711574952.56167,1254066437.57159,1343773303.50485,1311100746.26866,1511421911.42191,1847909658.81788,2801968019.6802,3518399604.8407,3487039287.16079,3002031488.06501,2869475545.07955,2721035015.44799,2699940083.88256,2721914357.68262,3376855315.55448,4242247610.16554,4479827241.12504,5353409090.90909,5277717391.30435,6126865671.64179,5908638138.88612,7024021352.31317,8096647985.61912,8248099445.24348,8114748168.9122,8398612452.79705,8713791940.65082,8491938425.62194,9447973865.29506,9438489132.72843,10839425688.7854,13165877157.768,14501002004.008,15823365890.308,19876619322.6159,24966398831.2637,19572021032.3632,21803828419.7289,22232703509.0212,21867213009.7958,21722533390.7798,21398480296.8722,17546696574.2251,16988547486.0335,17668471521.8649,19503570214.2129,,
Turkey,TUR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,287710645.293876,411111111.111111,500000000,433333333.333333,500000000,544444444.444444,577777777.777778,644444444.444444,644444444.444444,700000000,756521739.130435,864785144.466045,1229681978.79859,1809187279.15194,2039204423.06311,1973410884.91899,2491746091.07332,2238640151.09432,2701589654.88839,2876725552.65952,3550856150.87193,5851518175.85125,7657810068.10086,7693263016.89457,9362386822.29737,10663948825.9196,10081244162.429,13582253228.6478,16947657046.4372,17360346517.8538,20138041278.2139,20765547619.0476,22805811594.2029,24636054545.4545,27918206081.0811,33713478165.9389,39094658476.6585,46664617511.5207,56721035673.1876,47537824737.3448,53091138835.5726,53222799445.1697,58321175690.0212,69359206476.1143,92090930901.4381,105386581571.896,119615726286.314,143399935528.437,174469223972.34,145518900645.161,157844709209.476,185339817910.448,206848575723.831,211715472213.468,222003068311.629,200727579044.118,189717174596.868,211240391710.754,227780558155.911,,
Tuvalu,TUV,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537502326.256217,508648122.308441,572500378.726679,765667178.254712,929865123.955396,1265179986.76669,1295157202.00484,1246175397.8983,1230116921.72009,1291885319.56172,1445821022.26551,1878651440.64142,2019020391.32085,2297025915.06897,2674833271.73611,3124777521.31169,3434320449.31704,4331708455.86331,5438641595.59699,5291151823.37329,6277203237.56046,7497823405.03292,8870644645.28173,8684876050.83966,9028242341.06284,8104067362.46172,8138039818.95984,8072890863.8219,,,
Uganda,UGA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,115605870.020964,107812368.972746,108245283.018868,146023060.796646,176115303.983229,226330532.212885,236694677.871148,244817927.170868,248459383.753501,251680672.268908,294257703.081232,280952380.952381,289215686.27451,281792717.086835,309129814.550642,204111111.111111,278700000,268764705.882353,330434782.608696,415000000,242000000,215000000,182500000,194000000,458913258.930495,483550235.277904,502570433.564887,517052814.079723,492900000,419712440.435691,311669506.548833,247948150.503814,250344420.67646,227444247.465385,348784843.388843,678725728.984333,722999697.873861,837552441.53814,634713533.002364,734918410.304017,659668069.160693,672714062.011288,692819583.930111,721542170.014055,1008178395.63728,1278134670.863,1518772911.93977,2055981499.07067,3457255934.12258,3137402247.92411,3458309596.08135,3836990719.931,4672952201.58644,4993223772.99111,4959004635.0389,4998895339.2786,4474230588.70616,4729742739.82822,5357511821.73626,,
Ukraine,UKR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26529048347.8514,22517259875.2273,20230191964.6397,17732031954.7572,16988495838.624,18596682378.173,22695834206.803,20341623019.825,20356661717.5976,17543987600.5919,16959999991.1457,19521221884.9056,19941549859.4591,22091578117.3732,27388564892.0809,39057153600.3008,41949382402.8724,47525544554.4554,60543960396.0396,79896529465.3706,51428149707.3622,63998815464.4891,81280184748.2303,83884244775.3723,78744026022.7699,64873261712.6705,47880172307.2416,46023216039.8884,53867411624.0422,59149280344.1113,,
Upper middle income,UMC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,27956112743.3649,27949579012.5295,27609199807.0108,32289742742.2152,32097954332.7395,34943543265.8953,37188268000.0193,37860899004.1326,40268545786.6198,44296169151.5561,47327089040.1822,53812643480.3104,64711263559.5901,98253704507.3197,161097556542.129,157468758463.154,181526544961.859,199852169115.48,207492473832.767,281851903727.001,340600982505.585,322626217107.446,335019929388.223,341026428048.625,358632964071.342,355084135723.488,313351203788.655,384824140291.471,449847648639.567,481247587823.264,515992014832.03,510564450719.798,777437305813.006,673914830030.604,705779637667.975,821902772678.9,888190061261.248,956498286680.043,918497083278.698,964793150433.112,1168652552923.46,1152050193444.28,1259552206771.59,1515027027721.54,1974986721978,2458186867819.94,2945309724903.42,3551503892506.76,4289204494390.52,3383462442022.24,4349542043156.64,5252720739001.95,5535805616883.46,5678704634344.26,5685863457005.59,5037026936404.28,4774371620112.98,5372931490028.38,5973430961358.97,,
Uruguay,URY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,171350239.890336,219799542.816951,193918025.561922,185026101.896518,235904694.503421,347846451.621791,309880742.303546,233417808.349688,241962614.403892,268548387.096774,296774193.548387,288709677.419355,337963852.561856,412996076.537273,588256717.015833,593739237.77747,717274791.824375,818672296.504809,925434933.832282,1208816163.6471,1527803802.70047,1679801358.25003,1314943009.96874,1310718586.91289,1289224289.85227,1266123611.05619,1541476814.9821,1594966344.74685,1811728050.69901,1982636216.99416,2188214420.08414,2318926500.47083,2633279555.6731,2869305270.10226,3454180495.25169,3665940935.58041,4035403171.1784,4184615200.49143,4168346708.8112,3621012840.29878,3811049836.35823,3511970185.67321,2805886752.59914,3304408129.40689,4394994711.50161,5279006690.43814,5932087138.36891,6810249649.635,9171514626.48418,8579858660.15238,10612138803.0455,12672707379.0512,13287539942.8582,13435347409.0842,13474880881.0901,11974918857.768,11289661016.8966,12105078636.0744,12517888056.616,,
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,59709000000,62963000000,70843000000,95270000000,126650000000,138706000000,149515000000,159349000000,186883000000,230130000000,280772000000,305239000000,283210000000,276996000000,302381000000,303211000000,320998000000,363943000000,444601000000,504289000000,551873000000,594931000000,633053000000,654799000000,720937000000,812810000000,867589000000,953803000000,952979000000,992778000000,1096255000000,1024636000000,998741000000,1036177000000,1177631000000,1305225000000,1472613000000,1660853000000,1837055000000,1581996000000,1846280000000,2102995000000,2191280000000,2273428000000,2371704000000,2266800000000,2220609000000,2356726000000,2510250000000,,
Uzbekistan,UZB,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3997132075.4717,3382144369.17866,3104709563.543,3393714865.37893,3383383874.62673,2995507327.41245,3875170383.182,5027333202.51177,5409530612.61164,6328126538.24697,8851137334.97958,12165067485.593,11677571266.7676,13030252051.8188,14991418710.4197,13608904345.4126,14367370513.0124,13593687690.6198,12548905306.0701,12166506404.933,12897521865.4821,14700073463.5746,,
St. Vincent and the Grenadines,VCT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,15811111.1111111,27392592.5925926,28262962.962963,33137037.037037,42955555.5555556,50344444.4444444,57681481.4814815,71462962.962963,82400000,92888888.8888889,91096296.2962963,124503703.703704,115177777.777778,130166666.666667,113362962.962963,137966666.666667,119481481.481481,112255555.555556,136311111.111111,149237037.037037,148344444.444444,157414814.814815,177185185.185185,179414814.814815,175943333.333333,178312814.814815,172849111.111111,184518296.296296,200544555.555556,211994444.444444,212220185.185185,210168333.333333,192307703.703704,183200000,182800000,188300000,188097851.851852,252828407.407407,285805074.074074,291293111.111111,276642185.185185,,,
"Venezuela, RB",VEN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2367454545.45455,2597212121.21212,2923454545.45455,3125151515.15152,2443818181.81818,2451466666.66667,2429977777.77778,2516000000,2537488888.88889,2516000000,2688022222.22222,3276954545.45455,3254954545.45455,4883441860.46512,11207186046.5116,9024255813.95349,9339325581.39535,9811906976.74419,9474348837.2093,14447813953.4884,19286255813.9535,20231441860.4651,16968302325.5814,15325488372.093,15038842857.1429,13973026666.6667,11651320987.6543,9720924137.93103,12017951724.1379,14372731988.4726,18552560767.5906,16225010563.3803,15403358187.1345,15669320484.5815,17447363636.3636,20305023755.6561,24925953989.9353,25116968890.7081,19106932067.2023,22448178966.4851,34842594117.6471,27942991571.093,28270835558.6183,28308417019.686,40706272933.9608,57707308833.3812,67003462040.0559,71713558453.6563,97382107619.1364,59597633591.3457,112179378987.665,94764308628.4476,99786475648.7072,91879401807.2488,80524231883.1355,,,,,,
British Virgin Islands,VGB,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4809000000,6520000000,8604000000,11632000000,12730000000,14141000000,18412000000,10717000000,12945000000,14371000000,3278000000,2525000000,2795000000,2795000000,2795000000,2795000000,,,
Vietnam,VNM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,1744152761.16778,2200010145.48288,1003045229.32543,1500912820.21919,2332325664.6457,2971976968.91977,3428344546.96676,3785936655.43334,5539525589.30177,6804127645.68145,10077135261.3214,11570361483.0546,12203044875.1131,14332147613.2359,16808688578.3564,17997102320.8111,19193787586.9498,22415697883.6498,27134530700.5589,36712091438.1245,44944777029.2449,54591007520.8978,69724976613.6576,66374595429.0185,83473591218.5112,107605943514.67,124700595352.41,143186372437.711,160889682239.455,173490415457.862,192187638306.355,227345654409.109,259514070626.337,,
Vanuatu,VUT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,37603233.1751889,37893106.8248582,41971562.6559122,59716193.0160008,78182001.4108637,60283687.9432624,41260413.1644813,46809711.513077,52755061.0001341,54032160.7693766,74577139.9282419,80560530.0859599,89459573.867645,86518452.7187636,99359993.127443,104432214.501699,112684503.083629,133416760.162251,110925951.340012,100174317.257408,106572568.370564,97899354.8387097,111107678.757571,136092224.190027,166437069.505322,179247165.56609,181334552.895496,214755338.62111,274566730.679277,299604275.028855,326760627.330872,351238191.467008,383721495.074889,383446598.090806,395707502.804628,,,,,,
World,WLD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,383603861405.422,429887448790.338,510466901299.426,698682895455.875,969772731702.648,1028576040878.14,1147574181254.98,1303160018638.04,1512499660144.43,1904096465650.33,2305163213800.62,2302754712383.31,2169006165525.02,2132279932286.72,2252805843298.44,2285895267599.62,2549559343055.19,3020313326086.88,3474717715254.39,3761493663799.02,4308363031169.58,4493562891364,5069918915815.94,4914275983918.88,5432357911237.94,6433179375051.87,6729845766161.47,6977406642904.09,6894521875140.94,7141109066631.81,7919123681805.37,7676624205100.5,8058889741745.05,9358394678546.28,11379766524732.3,12957856805818.5,14892887382925.2,17320280048072.5,19769226041821.8,15936302708621.6,19047108020625.7,22530445119540,22899367972266.6,23508445625619.6,23919012943576.4,21336756740874.8,20923587618773.1,23016715766970.4,25128879974810.5,,
Samoa,WSM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96313711.3728652,103683595.477228,118514906.571489,136058037.855588,148046270.643687,167537032.790644,178694538.990999,175821407.646111,188534321.06549,211276828.348831,215950586.701434,222372576.480371,219827047.274606,223684831.48385,242866243.256686,262106680.86449,267277119.700748,,
Kosovo,XKX,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137595618.094249,156621056.202646,385428322.765137,413878870.787216,553882825.2415,748836572.679989,891899809.57961,965407057.515977,1162913907.28477,1581456769.53016,1511627906.97674,1550849707.91291,1662199814.2497,1412775867.80526,1591261061.9469,1926188866.35114,2098441926.34561,,
"Yemen, Rep.",YEM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2238599105.4558,2337999065.73557,2498999001.4,2696398922.51899,2846198862.65893,2913398835.80582,3123398751.88986,3385198647.27462,3760398497.34476,3859798457.62454,3904598439.72246,4325960319.7214,5260657259.99935,7213681633.79544,9997395002.78419,10231130026.4433,9840549991.443,11913999989.64,14669399987.244,19695433307.717,28496454297.965,23474811206.4458,20090884048.0371,20941567188.9735,19094712692.8823,17986023090.1732,19987469176.5746,25959791097.0679,26828621917.8414,25616569326.5756,27148933017.9063,26149497612.5505,27855752235.9198,29312905429.4099,30010715900.0394,34412207047.8084,35543984467.4165,36601649970.3231,34450653088.413,33741637489.5807,37034201374.3376,35694721925.3821,36701262724.487,47117929329.6496,58215242193.9099,68172283112.9212,79519161190.2828,93339341982.0024,102154408560.5,82601460991.0665,107407119051.522,126845106113.399,117805454390.431,113611981865.661,110424915818.303,95771761550.3463,90628807244.6427,103564737960.925,110144477440.513,,
Zambia,ZMB,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204879892.44099,1252564170.81356,1024449292.15995,1177862381.13351,870898447.98883,852345058.626466,861422399.382795,1028111855.77003,1137944596.00782,1258986753.42784,2086548347.94618,2550444807.88619,4157837750.82568,4721899912.55465,5179705635.79571,4483693050.07828,7503512538.82554,9494352665.25397,10222369008.995,11353601808.7807,10540534390.8464,7889451369.26,7402197312.02606,9093164399.39073,9999332928.54343,,
Zimbabwe,ZWE,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,995125700,948325200,933760800,958296200,1128686300,1560677300,1556227500,1445393900,1276639700,1306069400,1251797100,1495277800,1618950700,1855256800,1934216900,2008581800,2063885600,1838241100,2016378300,2384171900,2719089900,3090258100,3206715700,2778011500,2565485300,2552871400,2369300000,2019000000,1855571300,2001178100,1930796900,1957416600,1999583100,1831052800,1882654700,3569254400,4907581300,4306653100,4197687400,4080440700,3824969000,4098132100,4333000000,7106594571.27776,,
